Image_Path,Label_0,Label_1,Label_2,Label_3,Label_4,Label_5,Label_6,Label_7,Label_8,Label_9,Label_10,Label_11,Label_12,Label_13,Label_14,Label_15,Label_16,Label_17,Label_18,Label_19,Label_22,Label_23,Label_25,Label_26,Label_27,Label_28,Label_29,Label_31,Label_32,Label_34,Label_35,Label_36,Label_37,Label_39,Label_40,Label_41,Label_42,Label_43,Label_44,Label_47,Label_48,Label_49,Label_50,Label_51,Label_53,Label_54,Label_55,Label_56,Label_57,Label_58,Label_59,Label_60,Label_61,Label_62,Label_64,Label_65,Label_66,Label_67,Label_68,Label_69,Label_70,Label_72,Label_73,Label_74,Label_75,Label_77,Label_78,Label_79,Label_80,Label_81,Label_82,Label_83,Label_85,Label_87,Label_88,Label_89,Label_90,Label_92,Label_93,Label_94,Label_95,Label_97,Label_98,Label_100,Label_101,Label_105,Label_106,Label_107,Label_109,Label_110,Label_111,Label_112,Label_113,Label_114,Label_115,Label_116,Label_117,Label_118,Label_119,Label_122,Label_123,Label_124,Label_125,Label_126,Label_128,Label_129,Label_131,Label_132,Label_133,Label_134,Label_135,Label_136,Label_137,Label_138,Label_139,Label_140,Label_141,Label_142,Label_143,Label_144,Label_145,Label_146,Label_147,Label_148,Label_149,Label_150,Label_151,Label_153,Label_154,Label_155,Label_156,Label_157,Label_158,Label_159,Label_160,Label_161,Label_162,Label_163,Label_165,Label_167,Label_168,Label_169,Label_171,Label_172,Label_173,Label_174,Label_175,Label_177,Label_186,Label_188,Label_189,Label_190,Label_191,Label_192,Label_193,Label_194,Label_195
./test\759,7.182719412399892e-07,1.9290325425608541e-07,1.8740295340121104e-07,1.6303166751925582e-07,3.07593229265906e-08,1.288319387813841e-06,1.268952591619495e-07,1.451687297629871e-07,1.3839732238913053e-07,0.9999304568141525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8938651880721374e-07,2.816308297654623e-07,5.726674494849663e-05,2.3238777787988537e-07,8.980699889730911e-08,1.9287628897416624e-07,6.857052570810108e-07,8.37639071026951e-08,3.0451517560558795e-07,1.96204793241414e-07,8.108539745081642e-07,1.3890985044151373e-07,1.0934513291028424e-06,1.6166392146061932e-06,2.4839313807303376e-06,1.81152268590471e-07,2.742879788664273e-07,1.3637223828776294e-07,2.934152780714449e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./test\760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5396290312361803,0.0029052891130316783,0.002984618932184168,0.2606383932119403,0.002985171664821549,0.00019959628619952016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028485466223632003,0.0006682682363802557,0.004149525577439391,0.0009330818512552346,0.0005511155716840584,0.001844851522912804,0.0017362743220812903,0.0008599205292104554,0.0026762602669470675,0.00283633771851687,0.0015593882911843341,0.08388180475682123,0.00098914199526199,0.0020914924390997474,0.0021036180960906834,0.003411544496718441,0.0013412005212255378,0.0014061742353005387,0.04742968772622252,0.0007968352837160507,0.0009059098939420074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./test\761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010277496504696336,0.9818423229059388,1.893584290209666e-05,3.774308341153039e-05,0.011902867221146087,4.155861686815011e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051114479703236885,1.087239903924199e-05,3.675461974216248e-05,7.611018351646764e-06,7.987385626452496e-06,1.9528300896729784e-05,5.807765493923943e-06,1.4817963093538753e-05,1.3025048553100073e-05,0.0003536038857408144,0.00011038399509412202,8.427510494815218e-05,9.692883421225314e-05,2.021246931553055e-05,2.8618705024268766e-05,1.5215032360898943e-05,5.288308933009942e-05,2.057545768907259e-05,3.2844980522963644e-05,6.845118094910224e-06,4.096097641445861e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./test\762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003139062982825005,6.607997322871878e-05,0.9529309643373993,0.0014217488805316693,0.001415837148066962,1.7129583936168355e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003141433201395079,0.00016789242907551958,0.000527088531045158,7.21557863932524e-05,0.0009879712468325258,0.00041162793398919287,0.004950986853275099,0.001027257028105251,9.758403237378493e-05,0.00012090760074321896,0.00011319501599812043,0.03326066702339151,0.00015727454223420822,0.00013946659086317114,0.0003293452811833661,0.00014264213969649765,0.0001728497126743888,0.00025505286364259204,0.00010770655092418056,0.00021800768797299104,0.00026051160800089003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./test\763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013060781315650682,1.2171312792086712e-05,6.76961742117009e-05,0.9991334070316956,0.00011525220405629409,2.7957953950995203e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2233115762735879e-05,9.853162979737177e-06,1.0807747995098535e-05,5.207400222978454e-06,0.00019381460229665965,1.840421512769761e-05,1.0039546798030499e-05,1.5094771853549259e-05,1.0019878579207106e-05,1.0028410533209249e-05,1.0580743304217554e-05,1.6148539050716277e-05,1.6550735068257662e-05,1.5122526344550113e-05,7.733177095115503e-06,1.0014322976189612e-05,1.713402829025708e-05,1.6523629800890192e-05,0.0001143862466776224,9.203210352744947e-06,9.16965758298697e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./test\764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.591469667930174e-05,0.0018441034023023834,2.603102193583624e-05,0.00011147545747171054,0.9972838511817149,3.686424452932359e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.109407717641768e-05,1.4051361613117176e-05,1.1064304034930832e-05,9.525851450974252e-06,6.714284345961444e-05,1.8323593312665922e-05,8.106511424041928e-06,3.0563748181193796e-05,1.3315807077435945e-05,2.7895148561094453e-05,2.2949847390051378e-05,1.1128379563823383e-05,0.00021475128734921292,2.7754784484658978e-05,1.192692519337875e-05,1.6541500265166406e-05,6.860170178988375e-05,2.760315594721036e-05,1.8368798362156323e-05,1.46617906010745e-05,2.9566398205043807e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./test\765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01093028363153e-06,1.0118424492447143e-06,2.0656336035906007e-06,4.249701893543056e-06,3.3015654958772396e-06,0.9957787448467409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007551414421021162,1.6343251766050767e-06,2.824653361076387e-06,0.002245173971098199,1.9380095458073026e-06,1.4674799200436598e-06,9.194632754107703e-07,9.839013085799746e-06,3.3167099094314864e-06,6.9771875828505455e-06,5.031139268020732e-06,3.472691647884126e-05,2.9331136573875458e-06,0.00013637469197048683,1.98762690833842e-05,5.083630086223545e-06,1.4370254422628412e-06,2.237282105518633e-06,0.0009603881389141806,5.102350904701813e-06,4.192666564929631e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./test\766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9622709252766196,0.0012372681196714907,0.00034206127477361765,0.00014491615657932552,0.00012515442804854487,0.00023609519924471984,0.017825092968144732,0.0004843021191204066,0.00016926371715864723,1.849823631603489e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019273876111840964,0.00016483761004941933,0.0006955557696482778,7.898969507846695e-05,0.00024322365207971212,8.692547007903456e-05,3.8899705140000116e-05,0.0002057389159284301,0.0001777790613257123,0.00024180033108799935,0.00011274378723311764,0.00276539751973904,0.0006187702475957561,0.0001885508794882985,0.0016949376941454762,0.00011265658192341641,0.00020649073857895528,0.00014196184121870807,0.00016056746370061485,0.008820811437952897,5.8721242978867416e-05,0.0001383240982319069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./test\767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016941552101037554,0.9631666108513139,0.0004359289028262675,0.00013041976175631143,3.364831510220966e-05,0.00010399248354633389,0.0001939346757031199,0.02201424899864453,0.00015605657745196953,1.00301087449555e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012040064342489913,0.00011911865789286134,0.009538233424113076,4.822744043546045e-05,0.0001389957304978285,4.2031539302579135e-05,1.1068316582510695e-05,0.00011276025670096779,3.338925709362981e-05,7.444581740395128e-05,6.678139598075003e-05,5.7866000364556554e-05,0.0012778128642029548,0.00036310809465736935,0.00041971858566969993,0.00040083562075882894,8.335271152272999e-05,0.00014931460349522932,0.00024365126238846155,0.00014775610473870366,3.065780978032009e-05,0.00010618766689266181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./test\768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005493495813007549,0.8780108940626935,0.0005904976318793449,0.0002538785738999953,8.374387046040279e-05,0.0001510171220326232,0.0003159800207449239,0.11280950584653984,0.0004362358871270239,3.831642191034597e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032535414134960626,0.0004666938641710951,0.00019419824906109586,0.00011801013962597851,0.00018295705980974296,0.00013997337675020658,0.0017380168105253693,0.0001326586067865854,6.673034289874333e-05,0.0001497434875801833,0.00020415833920437639,0.00012283259213095467,0.00025065244335579486,0.00022717167777632153,8.118298198037867e-05,0.0006287387725476507,0.00023755432025309017,0.0001208637955347119,0.0005836961288148414,0.00044137384935903715,8.307100669667398e-05,0.0002649489951988518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./test\769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3583371244538385e-05,4.8388569694785376e-05,0.9841601942943262,0.0001283988675841992,3.448707174589059e-05,9.090679573058363e-06,9.845727559148363e-06,1.771543461390713e-05,0.0008295725882716978,2.0429086856121884e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7397397728515717e-05,9.10413766684027e-06,0.014455915880816132,8.594148408222971e-06,1.568039690740781e-05,4.890971667059431e-06,1.3856939787014415e-05,6.7351885532600245e-06,3.564514937721751e-06,1.1903055974083806e-05,1.387285885328469e-05,6.423520515175484e-06,1.328301745232399e-05,7.867564582950827e-05,7.271803993529219e-06,1.0964043753432467e-05,2.1868270070370152e-05,6.315062287439204e-06,1.3490300357656965e-05,1.0753051893201027e-05,7.0137505063741915e-06,9.10652874222414e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./test\770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.982129420015053e-07,1.1684141336247183e-05,0.9999417295988101,1.288144049507626e-05,1.9669575863313338e-07,2.660618422241744e-07,2.579372990432676e-07,6.76327835454204e-07,1.2816420276594798e-05,9.155339559647584e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1179769714000346e-07,5.813368309136876e-07,3.223591235324564e-06,3.003066686507474e-07,2.0391317199247564e-07,2.0033237932520236e-07,2.1344266629435387e-07,3.0096146000115246e-07,7.043198157684973e-08,7.180708638995862e-07,4.109798321244904e-07,1.5280429025354194e-07,4.3724005856616187e-07,9.486473121052956e-06,1.427407317731144e-07,2.8543797874933994e-07,4.6177092830018966e-07,2.3586980845315172e-07,3.3307548300037125e-07,3.713718932204916e-07,1.8626640716537278e-07,2.733945212027287e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./test\771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015405367971133466,0.001045831464837301,0.0007135383778038504,0.9384388935718979,0.04558541774105406,0.00018881464180111826,0.0001716018213767301,0.0004207382325207992,0.0003871611933022911,8.315207427290154e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003813734559587781,0.0005259145323189144,0.0002460627839888367,0.00017652466348064145,0.0003955770941817764,0.00018358442538335263,0.0040271665555796895,0.0001333889455044068,0.00015485191266496334,0.00029108118974743456,0.0011111471606425796,0.00015819474192133587,0.0003427921798337604,0.00017933983903305884,0.00014931039066967805,0.00019844078974287326,0.00041886164581888207,0.00013925559840169885,0.00029440070485883585,0.00016392306115004058,0.00159409736898258,0.00015902504415532363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./test\772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.178628842316551e-05,1.5093347797654784e-05,3.020564816603781e-05,0.9988594081025984,0.000468521336721498,1.1093440579123482e-05,1.1688429219047405e-05,3.1043374375277795e-05,1.365253129062773e-05,5.488555330679619e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4655477190286858e-05,3.3366110929625225e-05,2.4280991481967794e-05,1.1488479123623763e-05,2.5188062534927693e-05,6.579770956182768e-06,0.0001556974417652729,8.863322737117683e-06,9.482604920886799e-06,1.475755269351364e-05,3.740543518738237e-05,9.920586023376533e-06,2.139747092421931e-05,1.066261608221166e-05,5.068268729796308e-06,1.4890799621309252e-05,2.8726251109960498e-05,9.906546690484004e-06,2.0304293185841708e-05,1.087955035666314e-05,1.8098064447972744e-05,1.0399248805740884e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./test\773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008406312417317805,0.00029173115451768434,0.0015407527974358249,0.0049843061677984635,0.9405011721378718,0.0009540338933495244,0.0009709097852584411,0.0031264124026981984,0.0034714233682890104,0.00021306422716393562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011662145545702663,0.0015827147389230415,0.0008513262508346015,0.0005230901217672405,0.0005846128631186463,0.0003083970705587953,0.011711234158820751,0.0003959598159382674,0.0011240275398625708,0.0005524908406075187,0.004408355125877964,0.0004555346361844037,0.0006408257269163315,0.00052978851140237,0.0002577308370682333,0.0006281300108617837,0.0015614611821751737,0.00045108923132622863,0.0009704311035503839,0.00041077040891498404,0.01348230100824699,0.0005090770863586679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
